OrderDetailID,OrderID,ProductName,Quantity,Price
OD14462,O3139,Keyboard,4,1796
OD14463,O2213,Mouse,1,9826
OD14464,O6847,Mouse,2,10813
OD14465,O2702,Clothes,3,3908
OD14466,O6955,Mouse,2,9659
OD14467,O4791,TV,1,4582
OD14468,O6567,Mobile,4,19681
OD14469,O3315,Shoes,1,18154
OD14470,O5047,Keyboard,2,8276
OD14471,O6279,Earphones,1,4537
OD14472,O2360,TV,3,8384
OD14473,O2801,Clothes,3,2653
OD14474,O6536,TV,3,16026
OD14475,O4744,Charger,3,15011
OD14476,O6852,Clothes,3,9209
OD14477,O3248,Laptop,1,2963
OD14478,O3851,Charger,1,10155
OD14479,O3664,AC,2,19933
OD14480,O5566,Mouse,4,12435
OD14481,O3424,Shoes,3,17888
OD14482,O2546,Mouse,1,7160
OD14483,O6944,Charger,1,5142
OD14484,O5607,Mouse,2,18355
OD14485,O4634,Charger,2,3275
OD14486,O5943,Washing Machine,4,3826
OD14487,O2382,Clothes,4,12886
OD14488,O4487,Earphones,4,206
OD14489,O2426,Keyboard,2,8810
OD14490,O4548,Clothes,1,10759
OD14491,O3050,Earphones,1,16525
OD14492,O2891,Earphones,4,12885
OD14493,O5077,Clothes,3,5691
OD14494,O4251,Mouse,4,11054
OD14495,O4973,Mouse,4,16694
OD14496,O2803,Earphones,3,8159
OD14497,O2030,AC,4,18292
OD14498,O6387,TV,3,13167
OD14499,O6188,TV,2,4401
OD14500,O4399,Mobile,2,9246
OD14501,O6194,Earphones,4,19920
OD14502,O4276,Charger,2,12512
OD14503,O5930,Mouse,4,17255
OD14504,O4276,Clothes,1,14037
OD14505,O6561,Keyboard,3,9105
OD14506,O2361,Mouse,2,8351
OD14507,O6889,AC,3,6971
OD14508,O5243,Keyboard,3,13766
OD14509,O3817,Clothes,4,2567
OD14510,O6571,Washing Machine,4,3237
OD14511,O2348,Washing Machine,4,809
OD14512,O4441,Mouse,2,2614
OD14513,O3392,Mouse,4,15465
OD14514,O5062,Mobile,4,7587
OD14515,O4465,Charger,1,3456
OD14516,O3107,Mouse,4,11848
OD14517,O5573,Keyboard,3,12226
OD14518,O6349,Mouse,2,14695
OD14519,O6112,Mouse,2,18987
OD14520,O5627,Earphones,4,10064
OD14521,O5344,AC,1,13489
OD14522,O5552,Laptop,3,4703
OD14523,O3968,Mouse,4,7931
OD14524,O2598,Earphones,3,3047
OD14525,O2030,Clothes,1,19967
OD14526,O5756,AC,3,14910
OD14527,O3367,Keyboard,3,13554
OD14528,O3351,Laptop,2,16551
OD14529,O3956,Shoes,1,7832
OD14530,O6681,Mobile,1,18862
OD14531,O2624,Washing Machine,2,9628
OD14532,O6373,AC,4,12817
OD14533,O3593,Mouse,4,456
OD14534,O6942,Charger,1,18323
OD14535,O4829,TV,4,6929
OD14536,O4562,Shoes,4,10647
OD14537,O3139,Laptop,4,13658
OD14538,O2485,AC,3,8652
OD14539,O3129,Washing Machine,1,2371
OD14540,O4076,TV,4,4547
OD14541,O6979,Mouse,2,14547
OD14542,O3861,Keyboard,4,13725
OD14543,O4393,Laptop,3,3243
OD14544,O5676,Earphones,1,4362
OD14545,O3127,TV,2,1363
OD14546,O2965,Washing Machine,2,18896
OD14547,O5534,Clothes,4,475
OD14548,O2723,Washing Machine,2,15351
OD14549,O3022,Mobile,3,13109
OD14550,O6773,Keyboard,3,9213
OD14551,O5613,Clothes,1,11110
OD14552,O3251,Keyboard,2,2410
OD14553,O2368,Laptop,2,18883
OD14554,O5102,Mobile,3,9422
OD14555,O4024,TV,1,10675
OD14556,O3487,AC,1,13619
OD14557,O5410,Charger,3,9605
OD14558,O2403,Charger,2,12678
OD14559,O6807,Charger,1,11188
OD14560,O4274,Laptop,2,7674
OD14561,O2353,Keyboard,4,11610
OD14562,O4737,Mobile,3,8033
OD14563,O3965,Washing Machine,3,15422
OD14564,O3481,AC,3,1641
OD14565,O5869,Earphones,2,527
OD14566,O6148,Charger,2,11346
OD14567,O4649,Earphones,3,15618
OD14568,O2352,Mobile,4,17352
OD14569,O6626,Charger,1,17537
OD14570,O3820,Shoes,3,15764
OD14571,O5138,Mobile,1,9578
OD14572,O5998,Washing Machine,1,17734
OD14573,O5331,Washing Machine,1,7320
OD14574,O4705,AC,4,17306
OD14575,O3708,Mouse,3,14746
OD14576,O5122,Charger,4,7849
OD14577,O5344,Earphones,3,16141
OD14578,O4800,Charger,3,9454
OD14579,O4368,Clothes,1,13178
OD14580,O6981,Laptop,2,13681
OD14581,O3368,Shoes,2,15375
OD14582,O5199,Clothes,2,10275
OD14583,O4092,Mobile,3,19547
OD14584,O4155,Washing Machine,3,19031
OD14585,O6127,Shoes,2,16090
OD14586,O4452,Earphones,1,2187
OD14587,O4840,Shoes,2,13941
OD14588,O2207,Washing Machine,4,4290
OD14589,O2689,AC,1,12696
OD14590,O2093,Clothes,1,12550
OD14591,O2861,Shoes,2,15473
OD14592,O6359,Charger,1,8853
OD14593,O3902,Washing Machine,4,8275
OD14594,O6417,Washing Machine,4,1910
OD14595,O3195,Mouse,1,5047
OD14596,O2389,Charger,2,15753
OD14597,O2846,TV,3,9687
OD14598,O3839,Mouse,2,2654
OD14599,O3835,Charger,4,19718
OD14600,O3028,Charger,4,12129
OD14601,O5033,Mobile,4,5634
OD14602,O2554,Charger,4,11085
OD14603,O6392,Washing Machine,3,4430
OD14604,O4711,TV,4,3234
OD14605,O5535,Laptop,3,9839
OD14606,O3335,Shoes,2,6552
OD14607,O5909,Keyboard,3,10704
OD14608,O3505,Mouse,1,17624
OD14609,O3818,TV,1,853
OD14610,O4658,Charger,3,14000
OD14611,O2963,Washing Machine,4,2919
OD14612,O2037,Mouse,2,18333
OD14613,O2732,Earphones,4,12172
OD14614,O3096,Mobile,4,19099
OD14615,O6422,AC,4,17173
OD14616,O2192,Laptop,4,11264
OD14617,O6061,Laptop,1,8562
OD14618,O6041,Clothes,2,17692
OD14619,O3136,AC,3,10972
OD14620,O4181,Shoes,3,6365
OD14621,O5620,Mobile,4,12394
OD14622,O5502,Shoes,1,8375
OD14623,O3623,Clothes,2,10515
OD14624,O2730,AC,1,12692
OD14625,O6722,Clothes,3,15582
OD14626,O4047,Washing Machine,1,3015
OD14627,O6146,AC,2,15525
OD14628,O5243,Keyboard,4,1494
OD14629,O4591,Earphones,2,12276
OD14630,O3261,Charger,1,480
OD14631,O2563,Clothes,3,19879
OD14632,O2409,Mouse,4,4875
OD14633,O6547,Clothes,4,19751
OD14634,O4603,Charger,1,19720
OD14635,O3723,Keyboard,3,19897
OD14636,O3396,Mobile,4,3793
OD14637,O6501,Charger,4,8907
OD14638,O2887,Earphones,4,19284
OD14639,O3755,Earphones,3,5158
OD14640,O3211,Mouse,3,11281
OD14641,O5782,Earphones,1,3631
OD14642,O3461,Clothes,1,567
OD14643,O4199,Mobile,4,12742
OD14644,O3136,Earphones,4,8920
OD14645,O5651,Earphones,2,14748
OD14646,O6776,Mouse,1,18930
OD14647,O3407,Clothes,2,18580
OD14648,O4115,Clothes,2,1497
OD14649,O4178,TV,1,375
OD14650,O4959,Laptop,2,15298
OD14651,O3843,Shoes,4,11599
OD14652,O3211,Earphones,1,7444
OD14653,O6169,Shoes,2,3707
OD14654,O3626,Laptop,4,13623
OD14655,O3685,Clothes,3,1140
OD14656,O3865,Laptop,4,15727
OD14657,O3521,Washing Machine,2,15647
OD14658,O4483,Washing Machine,1,14622
OD14659,O5756,Mobile,1,9077
OD14660,O2595,Washing Machine,1,11914
OD14661,O6246,Keyboard,4,4200
OD14662,O3702,Mouse,4,5224
OD14663,O4831,Laptop,1,18877
OD14664,O4953,Mobile,3,5820
OD14665,O5391,Mouse,1,3086
OD14666,O3558,Keyboard,4,10214
OD14667,O4893,TV,2,3235
OD14668,O5555,Mobile,4,2345
OD14669,O2565,Mouse,3,4709
OD14670,O6884,Earphones,4,11044
OD14671,O2027,TV,2,16825
OD14672,O3524,Charger,2,19059
OD14673,O5066,Laptop,2,7064
OD14674,O5362,TV,3,10319
OD14675,O3294,Charger,2,10932
OD14676,O6760,Mouse,4,5791
OD14677,O5428,Charger,4,2592
OD14678,O3675,Keyboard,2,11966
OD14679,O4541,Clothes,2,5693
OD14680,O6193,Charger,4,3563
OD14681,O6745,Charger,3,19768
OD14682,O2042,Washing Machine,4,11825
OD14683,O5503,Washing Machine,4,13007
OD14684,O2256,Keyboard,2,580
OD14685,O2579,Charger,2,12825
OD14686,O3318,TV,3,4059
OD14687,O3859,TV,1,18659
OD14688,O5738,Charger,3,18725
OD14689,O2545,Mobile,3,14100
OD14690,O2484,Keyboard,4,8871
OD14691,O6219,Shoes,3,8719
OD14692,O4359,Clothes,3,8832
OD14693,O3959,Shoes,4,7417
OD14694,O5005,Earphones,1,1719
OD14695,O5349,Mobile,2,14383
OD14696,O5024,Earphones,2,14770
OD14697,O5009,TV,1,7976
OD14698,O6981,AC,2,3103
OD14699,O2381,Mobile,4,8294
OD14700,O2307,Earphones,1,9080
OD14701,O6743,AC,1,1779
OD14702,O5313,TV,3,14097
OD14703,O3829,Washing Machine,4,14781
OD14704,O6358,Laptop,2,11576
OD14705,O4298,Charger,1,13967
OD14706,O2621,Charger,1,19583
OD14707,O5105,Charger,2,10178
OD14708,O4667,Shoes,4,3312
OD14709,O5249,Charger,3,13680
OD14710,O4193,Laptop,3,1300
OD14711,O5878,Washing Machine,4,6305
OD14712,O3105,Washing Machine,3,5676
OD14713,O3261,Clothes,1,7487
OD14714,O3688,AC,2,11937
OD14715,O2367,Shoes,4,15533
OD14716,O6468,Keyboard,3,16099
OD14717,O6439,Clothes,3,16804
OD14718,O6657,Laptop,1,5310
OD14719,O4575,AC,4,453
OD14720,O3330,Clothes,2,2611
OD14721,O5916,TV,1,19756
OD14722,O4966,Mobile,1,14391
OD14723,O6973,Keyboard,2,5186
OD14724,O6027,Laptop,3,2552
OD14725,O6435,AC,4,14769
OD14726,O4164,Mouse,1,17492
OD14727,O5914,Laptop,1,13533
OD14728,O2753,Mouse,3,19727
OD14729,O4049,AC,1,12142
OD14730,O2797,Washing Machine,2,7200
OD14731,O2530,Shoes,3,15871
OD14732,O2818,TV,3,18733
OD14733,O3118,AC,4,884
OD14734,O5110,Mobile,1,6485
OD14735,O6097,Laptop,1,19186
OD14736,O4013,Shoes,3,8342
OD14737,O2016,Mouse,3,7623
OD14738,O2301,TV,3,17785
OD14739,O2890,Charger,2,10240
OD14740,O3191,AC,2,19845
OD14741,O2590,Charger,1,18127
OD14742,O2720,Washing Machine,2,10968
OD14743,O3249,Mobile,3,4097
OD14744,O3821,Shoes,1,17923
OD14745,O4297,Laptop,3,11174
OD14746,O6947,Charger,3,5323
OD14747,O2734,Keyboard,4,17415
OD14748,O4303,AC,2,4388
OD14749,O6329,Clothes,1,14956
OD14750,O2548,Keyboard,2,17353
OD14751,O2352,Mouse,1,7141
OD14752,O3841,Earphones,3,9107
OD14753,O4860,Charger,4,8355
OD14754,O2849,TV,4,833
OD14755,O3536,Charger,4,2481
OD14756,O6307,TV,2,7588
OD14757,O3008,Washing Machine,1,10077
OD14758,O2843,TV,4,5334
OD14759,O6883,Keyboard,3,14426
OD14760,O4009,Earphones,1,5636
OD14761,O2483,Shoes,3,1753
OD14762,O2871,Earphones,1,8423
OD14763,O2583,Charger,2,16008
OD14764,O2743,Clothes,4,9770
OD14765,O3964,Mobile,3,13184
OD14766,O5630,Earphones,4,9366
OD14767,O2921,Earphones,4,17443
OD14768,O6189,AC,3,13098
OD14769,O5714,Washing Machine,1,10775
OD14770,O2044,Earphones,4,1408
OD14771,O2976,TV,1,2461
OD14772,O4664,Mobile,3,1134
OD14773,O3848,Shoes,4,9422
OD14774,O3812,AC,4,5013
OD14775,O6102,AC,4,12309
OD14776,O2523,Earphones,2,14955
OD14777,O5738,Earphones,1,5608
OD14778,O2939,Mouse,4,13944
OD14779,O4523,Clothes,2,11335
OD14780,O2952,Clothes,4,8366
OD14781,O6918,Mobile,2,7713
OD14782,O2523,Keyboard,1,1723
OD14783,O6525,Charger,2,19327
OD14784,O6127,Keyboard,3,6073
OD14785,O6412,Shoes,2,18353
OD14786,O4174,Charger,2,12160
OD14787,O6506,TV,1,12744
OD14788,O3148,Washing Machine,1,11688
OD14789,O4176,Shoes,3,6254
OD14790,O3092,Washing Machine,2,19925
OD14791,O5292,Keyboard,4,19770
OD14792,O2391,Earphones,2,1393
OD14793,O2938,Mobile,4,6541
OD14794,O3523,Shoes,3,4929
OD14795,O5525,Shoes,2,4416
OD14796,O6896,Washing Machine,2,16435
OD14797,O3146,Mouse,4,16911
OD14798,O2276,Washing Machine,4,16713
OD14799,O4475,Keyboard,3,11048
OD14800,O5654,Laptop,1,534
OD14801,O5620,Mouse,1,1978
OD14802,O2050,Charger,3,12329
OD14803,O3230,Laptop,4,2871
OD14804,O4139,Shoes,2,10337
OD14805,O3335,Mobile,1,15587
OD14806,O3439,Clothes,3,654
OD14807,O2712,TV,3,19121
OD14808,O3698,Charger,2,9524
OD14809,O5659,Charger,1,4341
OD14810,O3767,Mouse,4,12836
OD14811,O5923,AC,1,18939
OD14812,O4553,Charger,4,14776
OD14813,O6498,Washing Machine,2,16185
OD14814,O3505,Shoes,1,6871
OD14815,O5025,AC,3,3392
OD14816,O6602,TV,2,2227
OD14817,O6097,AC,3,6162
OD14818,O2573,Mobile,4,10016
OD14819,O6644,Shoes,1,10272
OD14820,O5352,Clothes,4,7605
OD14821,O6190,Earphones,2,11854
OD14822,O6170,Shoes,2,13778
OD14823,O6683,Laptop,3,15810
OD14824,O2269,Shoes,3,5518
OD14825,O6136,Earphones,2,14157
OD14826,O4802,Mobile,3,9921
OD14827,O3787,Shoes,2,11914
OD14828,O3051,Shoes,1,1053
OD14829,O5087,Clothes,4,17883
OD14830,O2788,Washing Machine,4,16802
OD14831,O2607,AC,2,11111
OD14832,O5423,TV,2,6840
OD14833,O6658,TV,1,4974
OD14834,O2803,Washing Machine,2,15880
OD14835,O5577,AC,4,15846
OD14836,O3066,AC,4,6654
OD14837,O3873,Shoes,3,15803
OD14838,O4752,Washing Machine,3,667
OD14839,O2412,Clothes,4,19776
OD14840,O5670,Mouse,2,4434
OD14841,O3855,Mobile,4,15911
OD14842,O5839,Shoes,2,19171
OD14843,O2700,Clothes,2,5507
OD14844,O6337,TV,2,9678
OD14845,O4097,Mouse,1,8728
OD14846,O4433,Mouse,3,13516
OD14847,O5349,AC,2,7576
OD14848,O2203,Shoes,2,9179
OD14849,O3210,Clothes,1,6797
OD14850,O5468,TV,3,14388
OD14851,O4577,Mobile,4,7438
OD14852,O3901,Mobile,3,4516
OD14853,O6212,Shoes,3,5014
OD14854,O6771,Keyboard,1,4679
OD14855,O6510,Laptop,1,10149
OD14856,O5284,Keyboard,3,19690
OD14857,O4872,AC,1,1482
OD14858,O6645,Mobile,2,16623
OD14859,O6703,Keyboard,2,9577
OD14860,O4109,Keyboard,2,18664
OD14861,O6681,Keyboard,1,9750
OD14862,O6150,Charger,3,10010
OD14863,O2098,Mouse,3,12946
OD14864,O3657,Mobile,4,12926
OD14865,O6266,Washing Machine,3,8358
OD14866,O6254,Mobile,4,12765
OD14867,O2054,Charger,2,19496
OD14868,O5320,Shoes,3,2958
OD14869,O4280,Clothes,4,19931
OD14870,O5672,Washing Machine,2,200
OD14871,O2117,Washing Machine,1,11760
OD14872,O3726,Washing Machine,4,13211
OD14873,O6413,Clothes,3,5478
OD14874,O6204,Mouse,1,5232
OD14875,O6074,AC,1,3473
OD14876,O5916,TV,3,8414
OD14877,O2698,TV,4,17978
OD14878,O4514,Keyboard,2,2299
OD14879,O3528,Earphones,1,8739
OD14880,O6456,Mobile,2,17023
OD14881,O6340,Laptop,2,6517
OD14882,O5383,Mouse,3,1260
OD14883,O6199,TV,2,5223
OD14884,O4874,Charger,1,8212
OD14885,O3219,Mouse,3,1631
OD14886,O3158,Mouse,4,9980
OD14887,O5600,Laptop,2,10169
OD14888,O3952,Laptop,1,5108
OD14889,O6179,TV,4,5465
OD14890,O4241,Shoes,4,15198
OD14891,O6906,Laptop,1,10533
OD14892,O3740,Washing Machine,2,11734
OD14893,O6593,Keyboard,2,6419
OD14894,O2091,Clothes,1,18737
OD14895,O6290,Washing Machine,1,13766
OD14896,O4706,Laptop,1,14939
OD14897,O5474,Mobile,3,6518
OD14898,O3245,Shoes,1,15277
OD14899,O6032,Charger,1,11629
OD14900,O3126,Keyboard,4,476
OD14901,O3170,TV,3,10405
OD14902,O4159,Shoes,4,1740
OD14903,O5198,Mobile,2,8556
OD14904,O5785,Laptop,1,6647
OD14905,O4332,Charger,4,8674
OD14906,O3944,Earphones,4,11900
OD14907,O2279,Mobile,4,14605
OD14908,O3976,Laptop,2,12370
OD14909,O4401,Earphones,4,10316
OD14910,O3407,AC,1,2474
OD14911,O2846,Keyboard,4,2256
OD14912,O6076,Earphones,3,9577
OD14913,O4107,Clothes,1,1520
OD14914,O3233,Keyboard,1,19482
OD14915,O6901,Mobile,3,3753
OD14916,O2598,TV,3,13480
OD14917,O5494,Charger,2,17760
OD14918,O3102,TV,1,7032
OD14919,O2094,Mouse,4,681
OD14920,O2719,Clothes,2,1431
OD14921,O2619,Charger,1,1683
OD14922,O3731,AC,4,8729
OD14923,O6395,Laptop,3,16112
OD14924,O6508,Laptop,2,11789
OD14925,O4331,Earphones,3,15245
OD14926,O5980,Clothes,2,18735
OD14927,O4370,Clothes,1,8368
OD14928,O6090,Laptop,2,6214
OD14929,O3271,Laptop,2,17851
OD14930,O4158,TV,4,15938
OD14931,O3219,Earphones,1,7493
OD14932,O4872,Earphones,2,5375
OD14933,O4657,Keyboard,2,10037
OD14934,O6110,Washing Machine,3,8151
OD14935,O5503,Mouse,3,13495
OD14936,O4120,Mobile,3,17063
OD14937,O3314,Mouse,3,15958
OD14938,O5716,Clothes,3,1557
OD14939,O3996,Mouse,1,16876
OD14940,O3367,Mobile,4,19796
OD14941,O4789,AC,3,6160
OD14942,O6563,Clothes,4,6180
OD14943,O5250,Mouse,3,14400
OD14944,O2553,Laptop,4,13732
OD14945,O4608,Keyboard,1,15337
OD14946,O6597,TV,2,15121
OD14947,O4657,Shoes,2,3910
OD14948,O6035,Earphones,1,8470
OD14949,O5759,AC,1,3742
OD14950,O4066,Washing Machine,1,1428
OD14951,O5925,TV,3,7720
OD14952,O4976,Earphones,1,15219
OD14953,O3573,Shoes,3,10811
OD14954,O2873,Earphones,1,9178
OD14955,O2579,TV,1,12712
OD14956,O2705,TV,1,14551
OD14957,O3693,Washing Machine,3,12987
OD14958,O5657,TV,2,6326
OD14959,O3953,TV,4,17305
OD14960,O4744,Keyboard,2,13327
OD14961,O2321,Charger,4,5078
OD14962,O4979,AC,3,12669
OD14963,O2032,Charger,2,4804
OD14964,O4818,AC,1,18223
OD14965,O6873,Clothes,1,5009
OD14966,O3707,Washing Machine,4,19758
OD14967,O2681,Mouse,4,4420
OD14968,O5402,Charger,3,3427
OD14969,O3745,Keyboard,3,7136
OD14970,O4964,Mouse,2,10803
OD14971,O3271,Laptop,2,18467
OD14972,O5795,Mouse,1,4325
OD14973,O2657,Mouse,4,16605
OD14974,O2533,Mobile,2,17062
OD14975,O4940,Mobile,3,7450
OD14976,O3321,Clothes,1,4736
OD14977,O5964,Mouse,2,9658
OD14978,O5823,Keyboard,4,4265
OD14979,O3539,AC,3,3582
OD14980,O3587,AC,1,9568
OD14981,O5613,Clothes,1,12270
OD14982,O5175,Mobile,3,17503
OD14983,O4332,Mouse,3,15132
OD14984,O4841,TV,1,19099
OD14985,O2398,Clothes,2,17529
OD14986,O6215,Washing Machine,1,18301
OD14987,O6837,Mouse,2,12322
OD14988,O6991,Mobile,4,7676
OD14989,O5807,TV,1,4370
OD14990,O3914,TV,2,17688
OD14991,O6956,Earphones,2,3328
OD14992,O2660,Laptop,4,2476
OD14993,O5565,Laptop,2,17012
OD14994,O6984,Shoes,2,18765
OD14995,O2651,Mobile,1,18257
OD14996,O6303,Laptop,1,15495
OD14997,O2063,Laptop,2,16318
OD14998,O6407,Laptop,3,3291
OD14999,O4804,Clothes,3,13295
OD15000,O3709,Earphones,4,15539
OD15001,O5714,TV,3,10083
OD15002,O5218,Shoes,2,18251
OD15003,O3284,Clothes,3,12075
OD15004,O6647,Keyboard,2,7298
OD15005,O5428,Earphones,2,2342
OD15006,O6207,AC,1,18298
OD15007,O5113,TV,3,12908
OD15008,O4302,Washing Machine,4,7006
OD15009,O3802,Mobile,4,13036
OD15010,O6527,AC,1,4299
OD15011,O4182,AC,3,4687
OD15012,O4676,Mobile,1,12904
OD15013,O5948,Keyboard,3,11503
OD15014,O4132,Mobile,1,9875
OD15015,O4961,Clothes,1,13704
OD15016,O2594,Charger,4,19333
OD15017,O6768,TV,3,14961
OD15018,O2821,Earphones,2,1653
OD15019,O5627,AC,4,11397
OD15020,O5212,Keyboard,1,1623
OD15021,O2835,Laptop,1,5351
OD15022,O5676,Mobile,3,19884
OD15023,O6683,Clothes,2,7746
OD15024,O6355,Keyboard,3,3228
OD15025,O2130,Clothes,3,12598
OD15026,O2465,AC,2,5663
OD15027,O6162,Shoes,3,13346
OD15028,O2578,Mobile,1,758
OD15029,O5416,Mouse,3,14430
OD15030,O6725,Charger,4,2612
OD15031,O4205,Washing Machine,4,3043
OD15032,O5227,Laptop,1,13395
OD15033,O3759,Clothes,3,3088
OD15034,O4857,Laptop,3,6615
OD15035,O4453,Mouse,1,10920
OD15036,O4312,Charger,2,8169
OD15037,O2077,Laptop,1,2269
OD15038,O2118,Charger,3,4793
OD15039,O6370,Earphones,2,7209
OD15040,O5061,Washing Machine,2,6916
OD15041,O6333,Washing Machine,3,14337
OD15042,O3756,Mouse,1,16245
OD15043,O3728,Washing Machine,1,6557
OD15044,O4878,Clothes,3,7005
OD15045,O6641,Keyboard,4,8580
OD15046,O6111,Keyboard,3,10284
OD15047,O5881,Earphones,3,11457
OD15048,O4070,Charger,1,13755
OD15049,O6422,Earphones,1,15702
OD15050,O4644,Clothes,4,11587
OD15051,O4395,Washing Machine,1,17617
OD15052,O4879,AC,2,5118
OD15053,O2477,Laptop,2,2801
OD15054,O6709,Shoes,1,4751
OD15055,O5373,Keyboard,3,3235
OD15056,O3080,Mouse,4,8170
OD15057,O2573,TV,1,16757
OD15058,O5938,Keyboard,3,16419
OD15059,O5756,Washing Machine,2,5054
OD15060,O2959,Shoes,2,9665
OD15061,O4643,Mobile,3,7126
OD15062,O4052,TV,1,441
OD15063,O5278,AC,2,5789
OD15064,O2757,Mouse,1,9180
OD15065,O5194,Laptop,2,17073
OD15066,O3109,Charger,4,10468
OD15067,O6996,Keyboard,3,1915
OD15068,O2573,Clothes,4,15355
OD15069,O2928,Keyboard,3,15595
OD15070,O2091,Laptop,4,14259
OD15071,O3533,Mouse,1,14897
OD15072,O5892,Laptop,1,10758
OD15073,O5450,Shoes,1,5907
OD15074,O5496,TV,4,14117
OD15075,O4992,AC,2,16963
OD15076,O2101,Shoes,3,7375
OD15077,O6142,Keyboard,1,9891
OD15078,O6424,Mobile,3,14291
OD15079,O5602,Shoes,2,2564
OD15080,O5301,Shoes,2,12254
OD15081,O5721,Mouse,3,8313
OD15082,O4103,Shoes,3,9552
OD15083,O3514,Charger,3,10069
OD15084,O3311,Charger,1,971
OD15085,O6504,Earphones,2,10383
OD15086,O4929,Clothes,1,13454
OD15087,O5380,AC,2,8623
OD15088,O3724,Keyboard,3,3147
OD15089,O3322,Laptop,2,6771
OD15090,O3700,Mobile,3,970
OD15091,O4314,Charger,4,15061
OD15092,O2257,Charger,4,7164
OD15093,O3715,Earphones,1,6292
OD15094,O4327,Mobile,3,3378
OD15095,O4610,Clothes,2,12517
OD15096,O5909,Charger,4,16031
OD15097,O4108,TV,4,2646
OD15098,O3339,Charger,1,12545
OD15099,O4896,Mobile,3,5256
OD15100,O6501,Mouse,4,10008
OD15101,O3798,Mouse,4,5620
OD15102,O2769,Keyboard,3,19560
OD15103,O6442,AC,1,2842
OD15104,O4554,Shoes,1,19872
OD15105,O4322,Washing Machine,1,16305
OD15106,O5582,Shoes,3,19905
OD15107,O2417,Keyboard,3,12865
OD15108,O4055,Shoes,4,10918
OD15109,O3220,Mouse,4,14916
OD15110,O3549,Keyboard,1,12406
OD15111,O6890,AC,4,5430
OD15112,O3749,TV,4,16979
OD15113,O3802,Earphones,1,16284
OD15114,O5423,Earphones,3,19243
OD15115,O4682,Charger,4,10788
OD15116,O2106,Mouse,1,10310
OD15117,O3071,Shoes,1,4028
OD15118,O5404,Earphones,2,18384
OD15119,O2260,AC,1,9370
OD15120,O6438,Keyboard,1,5426
OD15121,O4718,Washing Machine,4,19405
OD15122,O4369,Clothes,4,18137
OD15123,O2255,Keyboard,2,2858
OD15124,O6102,Mobile,1,468
OD15125,O5677,TV,1,16957
OD15126,O5955,Clothes,1,12823
OD15127,O3872,Keyboard,3,6527
OD15128,O6070,Keyboard,4,15239
OD15129,O2563,Keyboard,4,13175
OD15130,O6554,Mobile,1,17942
OD15131,O6247,Charger,2,16825
OD15132,O5772,TV,3,19128
OD15133,O4869,Clothes,3,7107
OD15134,O5985,Shoes,3,5293
OD15135,O3650,Keyboard,3,13363
OD15136,O3744,Earphones,2,6148
OD15137,O6527,Laptop,4,12705
OD15138,O2169,Clothes,4,13477
OD15139,O6724,TV,1,5175
OD15140,O2604,Laptop,4,4169
OD15141,O3718,Mouse,1,18419
OD15142,O3144,Keyboard,4,1160
OD15143,O3278,Earphones,1,19100
OD15144,O2660,Earphones,4,2163
OD15145,O2856,Laptop,1,6105
OD15146,O2127,Clothes,3,13742
OD15147,O6282,Clothes,4,18318
OD15148,O3051,Mouse,1,8411
OD15149,O2772,Shoes,3,18015
OD15150,O2362,TV,1,3075
OD15151,O2113,Shoes,4,16464
OD15152,O6550,Earphones,4,9284
OD15153,O6421,Washing Machine,1,13865
OD15154,O2112,TV,4,12030
OD15155,O5442,AC,3,14756
OD15156,O4302,Washing Machine,4,10201
OD15157,O5515,Shoes,1,2742
OD15158,O6546,Mouse,1,17595
OD15159,O2223,Mobile,1,18027
OD15160,O3852,Shoes,2,9700
OD15161,O5642,Shoes,4,14790
OD15162,O6429,TV,3,887
OD15163,O6934,Washing Machine,4,5424
OD15164,O3563,Earphones,1,14163
OD15165,O4787,Mouse,4,3131
OD15166,O3517,Clothes,3,2659
OD15167,O3453,Washing Machine,2,12283
OD15168,O4025,AC,2,5181
OD15169,O4296,Shoes,3,4213
OD15170,O2329,Shoes,3,15235
OD15171,O6107,Shoes,3,8570
OD15172,O6633,Charger,1,3207
OD15173,O3282,Mobile,3,11675
OD15174,O6247,Charger,1,6505
OD15175,O4446,AC,1,9576
OD15176,O5709,AC,1,3550
OD15177,O5157,Charger,2,5400
OD15178,O5587,Keyboard,3,18456
OD15179,O4548,Clothes,4,12149
OD15180,O2370,Earphones,3,9715
OD15181,O2359,Earphones,4,11288
OD15182,O2240,Washing Machine,1,2832
OD15183,O6014,Charger,3,2220
OD15184,O3074,Charger,4,17195
OD15185,O3682,Mobile,1,18876
OD15186,O3228,Mouse,2,8431
OD15187,O5626,TV,1,1265
OD15188,O3036,TV,1,15192
OD15189,O3399,TV,4,10419
OD15190,O3251,TV,4,3482
OD15191,O4794,Keyboard,2,19691
OD15192,O5178,Keyboard,3,2338
OD15193,O6269,Earphones,3,6430
OD15194,O4837,AC,4,4864
OD15195,O2435,Mobile,1,4207
OD15196,O3472,Mobile,3,7619
OD15197,O6344,Laptop,2,17434
OD15198,O2559,Laptop,1,19526
OD15199,O5511,Shoes,4,6726
OD15200,O6753,Earphones,2,14817
OD15201,O3435,Laptop,1,17259
OD15202,O3236,Earphones,2,897
OD15203,O6811,Clothes,3,4157
OD15204,O6173,Keyboard,4,12043
OD15205,O4070,Clothes,3,11809
